truck_id,time_min,hour_of_shift,shovel_queue_len,wait_shovel_min,load_time_min,haul_time_min,dump_queue_len,wait_dump_min,dump_time_min,return_time_min,total_cycle_time_min
Truck_1,39.6954026357201,0,0,0.0,5.797056072619675,14.083469717529205,0,0.0,2.6719606660097526,13.261189004855481,35.813675461014114
Truck_9,43.805624663626354,0,0,0.0,4.674805724353675,17.186182434520838,0,0.0,2.5599969242064446,11.066017210286915,35.48700229336787
Truck_8,44.29108377652574,0,0,0.0,4.241748774480271,15.931918146289362,0,0.0,3.7342562543907007,14.963212292721138,38.87113546788147
Truck_7,47.91490349173632,0,0,0.5655268962437106,4.429454681005225,14.066236113711277,0,1.222885768989542,3.0277484502910994,14.016641383641527,37.32849329388238
Truck_6,47.32281182892848,0,0,0.0,4.81460846326469,18.97206598142317,0,0.11726912836083159,2.8108621920672334,11.916434280212243,38.63124004532817
Truck_4,45.017975774231665,0,0,0.0,5.458667641648304,18.66167571676106,0,0.0,2.8501697262940695,14.12794254446166,41.098455629165095
Truck_0,69.71483923327884,1,0,0.0,4.930152207013791,16.267383182163258,1,2.029343801444881,2.80910454722229,8.527438398918974,34.563422136763194
Truck_2,69.8710789895537,1,0,0.0,3.857099850946355,16.071608692719025,0,0.0,3.1419308906816923,11.618482785779378,34.68912222012645
Truck_5,66.41042301550158,1,0,0.0,4.043903154047015,19.74525083051556,0,0.0,1.8753288963833228,13.133055792808122,38.79753867375402
Truck_3,68.55129347796674,1,0,0.0,2.323311997336944,19.693287998849385,0,1.5070124222944088,3.685089974243894,11.844400922231856,39.05310331495649
Truck_1,75.50907809673421,1,0,0.0,5.868846911692103,14.04589382507227,0,0.32700413762447056,1.962921717519265,12.00287649354658,34.20754308545469
Truck_9,79.29262695699423,1,0,0.0,4.535434787372338,16.392742856047434,0,0.0,3.0312261998944763,12.812995165263033,36.77239900857728
Truck_7,85.2433967856187,1,0,0.0,5.38285952180145,12.6341571316797,0,0.0,3.390740847741526,10.769110049571651,32.17686755079433
Truck_4,86.11643140339676,1,0,0.0,4.672369489350146,15.889324802873546,0,0.0,2.8827232151771653,9.132425926511488,32.576843433912344
Truck_6,85.95405187425665,1,0,0.0,5.896077496362068,14.859118814323267,0,0.0,2.1209315243776814,10.23171241987258,33.107840254935596
Truck_8,83.16221924440721,1,0,0.0,5.049708000953771,19.5689701483673,0,1.049282315591384,2.978871309013286,13.067807224865575,41.714638998791315
Truck_0,104.27826137004203,1,0,0.0,3.2722101372291093,12.251894105825613,0,0.0,2.2227841372031776,9.881804279909971,27.62869266016787
Truck_5,105.2079616892556,1,0,0.0,4.670423200597881,11.510550541217839,0,0.0,3.3211558313105485,11.082565936632164,30.584695509758433
Truck_3,107.60439679292323,1,0,0.0,4.2907990465101165,14.74606407112168,0,0.0,3.5491144973896382,12.849617582452737,35.43559519747417
Truck_2,104.56020120968014,1,0,0.0,5.310454226471421,17.748098975131413,0,0.0,3.4741520025169024,12.606743019622655,39.13944822374239
Truck_1,109.7166211821889,1,0,0.0,5.420872442124832,13.570888566850059,0,1.481992216780867,3.624474892697094,10.123414232618018,34.22164235107087
